Time	Pulse	Heart Rate
14.47	1.04691	73.6196
14.475	0.998365	73.6196
14.48	0.95508	73.6196
14.485	0.912146	73.6196
14.49	0.872996	73.6196
14.495	0.836269	73.6196
14.5	0.804785	73.6196
14.505	0.776382	73.6196
14.51	0.753487	73.6196
14.515	0.733254	73.6196
14.52	0.717169	73.6196
14.525	0.696309	73.6196
14.53	0.671943	73.6196
14.535	0.64747	73.6196
14.54	0.624853	73.6196
14.545	0.598063	73.6196
14.55	0.566032	73.6196
14.555	0.536468	73.6196
14.56	0.512845	73.6196
14.565	0.484633	73.6196
14.57	0.451497	73.6196
14.575	0.425985	73.6196
14.58	0.41502	73.6196
14.585	0.399279	73.6196
14.59	0.374821	73.6196
14.595	0.349424	73.6196
14.6	0.325943	73.6196
14.605	0.300739	73.6196
14.61	0.273845	73.6196
14.615	0.2446	73.6196
14.62	0.214499	73.6196
14.625	0.180856	73.6196
14.63	0.143957	73.6196
14.635	0.101992	73.6196
14.64	0.053137	73.6196
14.645	0.00717711	73.6196
14.65	-0.032091	73.6196
14.655	-0.0729889	73.6196
14.66	-0.11491	73.6196
14.665	-0.161761	73.6196
14.67	-0.21733	73.6196
14.675	-0.269922	73.6196
14.68	-0.315812	73.6196
14.685	-0.364632	73.6196
14.69	-0.417414	73.6196
14.695	-0.477468	73.6196
14.7	-0.545829	73.6196
14.705	-0.61321	73.6196
14.71	-0.675826	73.6196
14.715	-0.740802	73.6196
14.72	-0.809356	73.6196
14.725	-0.878375	73.6196
14.73	-0.946351	73.6196
14.735	-1.01579	73.6196
14.74	-1.0853	73.6196
14.745	-1.14988	73.6196
14.75	-1.20756	73.6196
14.755	-1.26803	73.6196
14.76	-1.33075	73.6196
14.765	-1.38992	73.6196
14.77	-1.44492	73.6196
14.775	-1.49707	73.6196
14.78	-1.54541	73.6196
14.785	-1.59247	73.6196
14.79	-1.63882	73.6196
14.795	-1.68406	73.6196
14.8	-1.7272	73.6196
14.805	-1.76601	73.6196
14.81	-1.79949	73.6196
14.815	-1.82968	73.6196
14.82	-1.85548	73.6196
14.825	-1.8845	73.6196
14.83	-1.9186	73.6196
14.835	-1.95464	73.6196
14.84	-1.99226	73.6196
14.845	-2.03256	73.6196
14.85	-2.07525	73.6196
14.855	-2.11437	73.6196
14.86	-2.14971	73.6196
14.865	-2.1856	73.6196
14.87	-2.22316	73.6196
14.875	-2.25747	73.6196
14.88	-2.28821	73.6196
14.885	-2.31547	73.6196
14.89	-2.33924	73.6196
14.895	-2.35565	73.6196
14.9	-2.36606	73.6196
14.905	-2.36755	73.6196
14.91	-2.36103	73.6196
14.915	-2.34484	73.6196
14.92	-2.32111	73.6196
14.925	-2.28514	73.6196
14.93	-2.23939	73.6196
14.935	-2.18263	73.6196
14.94	-2.11647	73.6196
14.945	-2.04071	73.6196
14.95	-1.95684	73.6196
14.955	-1.87124	73.6196
14.96	-1.78502	73.6196
14.965	-1.69397	73.6196
14.97	-1.59773	73.6196
14.975	-1.49653	73.6196
14.98	-1.39131	73.6196
14.985	-1.28299	73.6196
14.99	-1.17361	73.6196
14.995	-1.06349	73.6196
15	-0.955074	73.6196
15.005	-0.844647	73.6196
15.01	-0.733976	73.6196
15.015	-0.620265	73.6196
15.02	-0.504885	73.6196
15.025	-0.386817	73.6196
15.03	-0.267848	73.6196
15.035	-0.147342	73.6196
15.04	-0.0278718	73.6196
15.045	0.0959637	73.6196
15.05	0.224021	73.6196
15.055	0.352721	73.6196
15.06	0.478307	73.6196
15.065	0.607382	73.6196
15.07	0.739307	73.6196
15.075	0.873087	73.6196
15.08	1.00678	73.6196
15.085	1.14103	73.6196
15.09	1.27379	73.6196
15.095	1.4045	73.6196
15.1	1.53078	73.6196
15.105	1.65556	73.6196
15.11	1.77762	73.6196
15.115	1.89633	73.6196
15.12	2.00951	73.6196
15.125	2.11663	73.6196
15.13	2.21439	73.6196
15.135	2.30436	73.6196
15.14	2.38278	73.6196
15.145	2.45147	73.6196
15.15	2.50652	73.6196
15.155	2.55467	73.6196
15.16	2.5945	73.6196
15.165	2.62543	73.6196
15.17	2.64474	73.6196
15.175	2.65588	73.6196
15.18	2.65735	36.2538
15.185	2.65054	36.2538
15.19	2.63387	36.2538
15.195	2.61227	36.2538
15.2	2.587	36.2538
15.205	2.5582	36.2538
15.21	2.52737	36.2538
15.215	2.4949	36.2538
15.22	2.46336	36.2538
15.225	2.43294	36.2538
15.23	2.4081	36.2538
15.235	2.38411	36.2538
15.24	2.36427	36.2538
15.245	2.34455	36.2538
15.25	2.32763	36.2538
15.255	2.30664	36.2538
15.26	2.28193	36.2538
15.265	2.25391	36.2538
15.27	2.22314	36.2538
15.275	2.18988	36.2538
15.28	2.15432	36.2538
15.285	2.11648	36.2538
15.29	2.07639	36.2538
15.295	2.03421	36.2538
15.3	1.99075	36.2538
15.305	1.94643	36.2538
15.31	1.90187	36.2538
15.315	1.85739	36.2538
15.32	1.81354	36.2538
15.325	1.77064	36.2538
15.33	1.72934	36.2538
15.335	1.68999	36.2538
15.34	1.65323	36.2538
15.345	1.6194	36.2538
15.35	1.58918	36.2538
15.355	1.56288	36.2538
15.36	1.54081	36.2538
15.365	1.523	36.2538
15.37	1.50934	36.2538
15.375	1.49968	36.2538
15.38	1.49379	36.2538
15.385	1.49137	36.2538
15.39	1.49183	36.2538
15.395	1.49481	36.2538
15.4	1.50008	36.2538
15.405	1.50742	36.2538
15.41	1.5166	36.2538
15.415	1.52735	36.2538
15.42	1.53935	36.2538
15.425	1.55239	36.2538
15.43	1.56628	36.2538
15.435	1.58081	36.2538
15.44	1.59561	36.2538
15.445	1.61049	36.2538
15.45	1.62542	36.2538
15.455	1.64025	36.2538
15.46	1.65469	36.2538
15.465	1.66854	36.2538
15.47	1.68179	36.2538
15.475	1.69435	36.2538
15.48	1.70621	36.2538
15.485	1.71731	36.2538
15.49	1.72759	36.2538
15.495	1.737	36.2538
15.5	1.74562	36.2538
15.505	1.75342	36.2538
15.51	1.76038	36.2538
15.515	1.7664	36.2538
15.52	1.77134	36.2538
15.525	1.77511	36.2538
15.53	1.77782	36.2538
15.535	1.77944	36.2538
15.54	1.77991	36.2538
15.545	1.77922	36.2538
15.55	1.7774	36.2538
15.555	1.7744	36.2538
15.56	1.77009	36.2538
15.565	1.76437	36.2538
15.57	1.75718	36.2538
15.575	1.74848	36.2538
15.58	1.73841	36.2538
15.585	1.72702	36.2538
15.59	1.71448	36.2538
15.595	1.70087	36.2538
15.6	1.68633	36.2538
15.605	1.67089	36.2538
15.61	1.65467	36.2538
15.615	1.63767	36.2538
15.62	1.61999	36.2538
15.625	1.60168	36.2538
15.63	1.58292	36.2538
15.635	1.56379	36.2538
15.64	1.54454	36.2538
15.645	1.52528	36.2538
15.65	1.50616	36.2538
15.655	1.48723	36.2538
15.66	1.4686	36.2538
15.665	1.45026	36.2538
15.67	1.43216	36.2538
15.675	1.41422	36.2538
15.68	1.39633	36.2538
15.685	1.37842	36.2538
15.69	1.36043	36.2538
15.695	1.34227	36.2538
15.7	1.32376	36.2538
15.705	1.30475	36.2538
15.71	1.28499	36.2538
15.715	1.26185	36.2538
15.72	1.23346	36.2538
15.725	1.19993	36.2538
15.73	1.1619	36.2538
15.735	1.12191	36.2538
15.74	1.08013	36.2538
15.745	1.03631	36.2538
15.75	0.990611	36.2538
15.755	0.943696	36.2538
15.76	0.895744	36.2538
15.765	0.848511	36.2538
15.77	0.8022	36.2538
15.775	0.76063	36.2538
15.78	0.723621	36.2538
15.785	0.691703	36.2538
15.79	0.664725	36.2538
15.795	0.645723	36.2538
15.8	0.634094	36.2538
15.805	0.626438	36.2538
15.81	0.622541	36.2538
15.815	0.624797	36.2538
15.82	0.632786	36.2538
15.825	0.645164	36.2538
15.83	0.661725	36.2538
15.835	0.685188	36.2538
15.84	0.714876	36.2538
15.845	0.746455	36.2538
15.85	0.779856	36.2538
15.855	0.818126	36.2538
15.86	0.860851	36.2538
15.865	0.906685	36.2538
15.87	0.955284	36.2538
15.875	1.0056	36.2538
15.88	1.05735	36.2538
15.885	1.11011	36.2538
15.89	1.16367	36.2538
15.895	1.21653	36.2538
15.9	1.26882	36.2538
15.905	1.32469	36.2538
15.91	1.38361	36.2538
15.915	1.44138	36.2538
15.92	1.49793	36.2538
15.925	1.55548	36.2538
15.93	1.61387	36.2538
15.935	1.67411	36.2538
15.94	1.73574	36.2538
15.945	1.79474	36.2538
15.95	1.85126	36.2538
15.955	1.90956	36.2538
15.96	1.96927	36.2538
15.965	2.02912	36.2538
15.97	2.0886	36.2538
15.975	2.14401	36.2538
15.98	2.19842	36.2538
15.985	2.25144	36.2538
15.99	2.30073	36.2538
15.995	2.34621	36.2538
16	2.39052	36.2538
16.005	2.43313	36.2538
16.01	2.47001	36.2538
16.015	2.49938	36.2538
16.02	2.51944	36.2538
16.025	2.53112	36.2538
16.03	2.53225	36.2538
16.035	2.52635	36.2538
16.04	2.51346	36.2538
16.045	2.49388	36.2538
16.05	2.46667	36.2538
16.055	2.43299	36.2538
16.06	2.39308	36.2538
16.065	2.3485	36.2538
16.07	2.29728	36.2538
16.075	2.24213	36.2538
16.08	2.18774	36.2538
16.085	2.1326	36.2538
16.09	2.08032	36.2538
16.095	2.03082	36.2538
16.1	1.98538	36.2538
16.105	1.93799	36.2538
16.11	1.88908	36.2538
16.115	1.83875	36.2538
16.12	1.79271	36.2538
16.125	1.74705	36.2538
16.13	1.70451	36.2538
16.135	1.66476	36.2538
16.14	1.63081	36.2538
16.145	1.59591	36.2538
16.15	1.56002	36.2538
16.155	1.52392	36.2538
16.16	1.4908	36.2538
16.165	1.45692	36.2538
16.17	1.42525	36.2538
16.175	1.39289	36.2538
16.18	1.36306	36.2538
16.185	1.33362	36.2538
16.19	1.30542	36.2538
16.195	1.27561	36.2538
16.2	1.24206	36.2538
16.205	1.20725	36.2538
16.21	1.17718	36.2538
16.215	1.14601	36.2538
16.22	1.11179	36.2538
16.225	1.07568	36.2538
16.23	1.04351	36.2538
16.235	1.01421	36.2538
16.24	0.989082	36.2538
16.245	0.962709	36.2538
16.25	0.930345	36.2538
16.255	0.895203	36.2538
16.26	0.863309	36.2538
16.265	0.831712	36.2538
16.27	0.802585	36.2538
16.275	0.771469	36.2538
16.28	0.738851	36.2538
16.285	0.70681	36.2538
16.29	0.676395	36.2538
16.295	0.647603	36.2538
16.3	0.615528	36.2538
16.305	0.582532	36.2538
16.31	0.54585	36.2538
16.315	0.505614	36.2538
16.32	0.466198	36.2538
16.325	0.428551	36.2538
16.33	0.389697	36.2538
16.335	0.350384	36.2538
16.34	0.313859	36.2538
16.345	0.280716	36.2538
16.35	0.244374	36.2538
16.355	0.206097	36.2538
16.36	0.169766	36.2538
16.365	0.136607	36.2538
16.37	0.10107	36.2538
16.375	0.0633446	36.2538
16.38	0.0269568	36.2538
16.385	-0.00654381	36.2538
16.39	-0.0365264	36.2538
16.395	-0.0610939	36.2538
16.4	-0.0848323	36.2538
16.405	-0.10738	36.2538
16.41	-0.131428	36.2538
16.415	-0.156971	36.2538
16.42	-0.180282	36.2538
16.425	-0.20011	36.2538
16.43	-0.216651	36.2538
16.435	-0.228795	36.2538
16.44	-0.239705	36.2538
16.445	-0.24867	36.2538
16.45	-0.25694	36.2538
16.455	-0.26458	36.2538
16.46	-0.272716	36.2538
16.465	-0.281246	36.2538
16.47	-0.288441	36.2538
16.475	-0.29397	36.2538
16.48	-0.297649	36.2538
16.485	-0.298377	36.2538
16.49	-0.297595	36.2538
16.495	-0.294712	36.2538
16.5	-0.291409	36.2538
16.505	-0.288839	36.2538
16.51	-0.28603	36.2538
16.515	-0.282181	36.2538
16.52	-0.279023	36.2538
16.525	-0.277382	36.2538
16.53	-0.27461	36.2538
16.535	-0.269174	36.2538
16.54	-0.26194	36.2538
16.545	-0.252358	36.2538
16.55	-0.243686	36.2538
16.555	-0.238145	36.2538
16.56	-0.234254	36.2538
16.565	-0.231709	36.2538
16.57	-0.227514	36.2538
16.575	-0.221693	36.2538
16.58	-0.218123	36.2538
16.585	-0.217482	36.2538
16.59	-0.21431	36.2538
16.595	-0.207156	36.2538
16.6	-0.202984	36.2538
16.605	-0.204062	36.2538
16.61	-0.204414	36.2538
16.615	-0.205166	36.2538
16.62	-0.204057	36.2538
16.625	-0.200495	36.2538
16.63	-0.194539	36.2538
16.635	-0.186822	36.2538
16.64	-0.17273	36.2538
16.645	-0.151143	36.2538
16.65	-0.126008	36.2538
16.655	-0.0997126	36.2538
16.66	-0.0663185	36.2538
16.665	-0.0257387	36.2538
16.67	0.0192931	36.2538
16.675	0.0671126	36.2538
16.68	0.119371	36.2538
16.685	0.175678	36.2538
16.69	0.235761	36.2538
16.695	0.299582	36.2538
16.7	0.365388	36.2538
16.705	0.43262	36.2538
16.71	0.499953	36.2538
16.715	0.56639	36.2538
16.72	0.634103	36.2538
16.725	0.703124	36.2538
16.73	0.771582	36.2538
16.735	0.839888	36.2538
16.74	0.90831	36.2538
16.745	0.976103	36.2538
16.75	1.03896	36.2538
16.755	1.09712	36.2538
16.76	1.15378	36.2538
16.765	1.20829	36.2538
16.77	1.2612	36.2538
16.775	1.31255	36.2538
16.78	1.35986	36.2538
16.785	1.40301	36.2538
16.79	1.444	36.2538
16.795	1.48254	36.2538
16.8	1.5182	36.2538
16.805	1.55136	36.2538
16.81	1.57981	36.2538
16.815	1.60286	36.2538
16.82	1.62082	36.2538
16.825	1.63357	36.2538
16.83	1.64086	36.2538
16.835	1.64207	75
16.84	1.6378	75
16.845	1.62803	75
16.85	1.61266	75
16.855	1.59228	75
16.86	1.56678	75
16.865	1.53511	75
16.87	1.49996	75
16.875	1.46185	75
16.88	1.41925	75
16.885	1.37109	75
16.89	1.32058	75
16.895	1.26749	75
16.9	1.20728	75
16.905	1.13966	75
16.91	1.07157	75
16.915	1.00398	75
16.92	0.932759	75
16.925	0.858355	75
16.93	0.784136	75
16.935	0.711272	75
16.94	0.639784	75
16.945	0.571613	75
16.95	0.504253	75
16.955	0.44053	75
16.96	0.380016	75
16.965	0.326112	75
16.97	0.274653	75
16.975	0.22884	75
16.98	0.187562	75
16.985	0.153482	75
16.99	0.12285	75
16.995	0.0978234	75
17	0.0742172	75
17.005	0.0541133	75
17.01	0.0384783	75
17.015	0.0286256	75
17.02	0.0186951	75
17.025	0.0106998	75
17.03	0.00566973	75
17.035	0.0039726	75
17.04	0.00203064	75
17.045	0.00194424	75
17.05	0.00603514	75
17.055	0.0127666	75
17.06	0.0213762	75
17.065	0.033264	75
17.07	0.0485843	75
17.075	0.0677643	75
17.08	0.0860645	75
17.085	0.103194	75
17.09	0.120546	75
17.095	0.138982	75
17.1	0.15537	75
17.105	0.169872	75
17.11	0.183943	75
17.115	0.197447	75
17.12	0.210824	75
17.125	0.223487	75
17.13	0.235007	75
17.135	0.244981	75
17.14	0.252632	75
17.145	0.257234	75
17.15	0.257874	75
17.155	0.253495	75
17.16	0.247398	75
17.165	0.239778	75
17.17	0.233905	75
17.175	0.229324	75
17.18	0.22225	75
17.185	0.213032	75
17.19	0.203461	75
17.195	0.19427	75
17.2	0.180021	75
17.205	0.159592	75
17.21	0.141301	75
17.215	0.126206	75
17.22	0.110917	75
17.225	0.0947878	75
17.23	0.0786285	75
17.235	0.0634929	75
17.24	0.0479543	75
17.245	0.032771	75
17.25	0.0163998	75
17.255	-0.00139586	75
17.26	-0.0185734	75
17.265	-0.0349318	75
17.27	-0.0511539	75
17.275	-0.0677039	75
17.28	-0.0846615	75
17.285	-0.101078	75
17.29	-0.117076	75
17.295	-0.132324	75
17.3	-0.149119	75
17.305	-0.167766	75
17.31	-0.183527	75
17.315	-0.195185	75
17.32	-0.209194	75
17.325	-0.22685	75
17.33	-0.244004	75
17.335	-0.25938	75
17.34	-0.276491	75
17.345	-0.29672	75
17.35	-0.314611	75
17.355	-0.327045	75
17.36	-0.337859	75
17.365	-0.347031	75
17.37	-0.353517	75
17.375	-0.356053	75
17.38	-0.357478	75
17.385	-0.358187	75
17.39	-0.359269	75
17.395	-0.360933	75
17.4	-0.364525	75
17.405	-0.370817	75
17.41	-0.374624	75
17.415	-0.375875	75
17.42	-0.374284	75
17.425	-0.369401	75
17.43	-0.359749	75
17.435	-0.345754	75
17.44	-0.328918	75
17.445	-0.309753	75
17.45	-0.285699	75
17.455	-0.257942	75
17.46	-0.225854	75
17.465	-0.190142	75
17.47	-0.149825	75
17.475	-0.10367	75
17.48	-0.0526763	75
17.485	0.0012842	75
17.49	0.0561326	75
17.495	0.111218	75
17.5	0.164722	75
17.505	0.215085	75
17.51	0.267665	75
17.515	0.32311	75
17.52	0.378586	75
17.525	0.434168	75
17.53	0.489063	75
17.535	0.542493	75
17.54	0.591985	75
17.545	0.636852	75
17.55	0.677876	75
17.555	0.714813	75
17.56	0.751202	75
17.565	0.787204	75
17.57	0.82203	75
17.575	0.855971	75
17.58	0.889919	75
17.585	0.922646	75
17.59	0.94965	75
17.595	0.970992	75
17.6	0.988302	75
17.605	1.00103	75
17.61	1.01123	75
17.615	1.01957	75
17.62	1.02606	75
17.625	1.02991	75
17.63	1.03225	75
17.635	1.03226	68.9655
17.64	1.02622	68.9655
17.645	1.01414	68.9655
17.65	0.998751	68.9655
17.655	0.979101	68.9655
17.66	0.955533	68.9655
17.665	0.928201	68.9655
17.67	0.897953	68.9655
17.675	0.864768	68.9655
17.68	0.82883	68.9655
17.685	0.790152	68.9655
17.69	0.747119	68.9655
17.695	0.69924	68.9655
17.7	0.647554	68.9655
17.705	0.591395	68.9655
17.71	0.535085	68.9655
17.715	0.479401	68.9655
17.72	0.421639	68.9655
17.725	0.362412	68.9655
17.73	0.303943	68.9655
17.735	0.248111	68.9655
17.74	0.190861	68.9655
17.745	0.133633	68.9655
17.75	0.0814392	68.9655
17.755	0.0368727	68.9655
17.76	-0.00525831	68.9655
17.765	-0.0426913	68.9655
17.77	-0.0777498	68.9655
17.775	-0.109169	68.9655
17.78	-0.137265	68.9655
17.785	-0.158617	68.9655
17.79	-0.176172	68.9655
17.795	-0.189192	68.9655
17.8	-0.202294	68.9655
17.805	-0.214566	68.9655
17.81	-0.224803	68.9655
17.815	-0.231482	68.9655
17.82	-0.236138	68.9655
17.825	-0.238539	68.9655
17.83	-0.242554	68.9655
17.835	-0.247024	68.9655
17.84	-0.249803	68.9655
17.845	-0.251656	68.9655
17.85	-0.254189	68.9655
17.855	-0.257927	68.9655
17.86	-0.26107	68.9655
17.865	-0.262875	68.9655
17.87	-0.264392	68.9655
17.875	-0.26546	68.9655
17.88	-0.264625	68.9655
17.885	-0.260343	68.9655
17.89	-0.258965	68.9655
17.895	-0.262154	68.9655
17.9	-0.265412	68.9655
17.905	-0.269016	68.9655
17.91	-0.272729	68.9655
17.915	-0.277013	68.9655
17.92	-0.281155	68.9655
17.925	-0.284385	68.9655
17.93	-0.284857	68.9655
17.935	-0.281978	68.9655
17.94	-0.281498	68.9655
17.945	-0.285207	68.9655
17.95	-0.289943	68.9655
17.955	-0.295188	68.9655
17.96	-0.300155	68.9655
17.965	-0.305696	68.9655
17.97	-0.312356	68.9655
17.975	-0.320251	68.9655
17.98	-0.328184	68.9655
17.985	-0.336344	68.9655
17.99	-0.343496	68.9655
17.995	-0.350544	68.9655
18	-0.359171	68.9655
18.005	-0.369325	68.9655
18.01	-0.37771	68.9655
18.015	-0.383757	68.9655
18.02	-0.389276	68.9655
18.025	-0.394949	68.9655
18.03	-0.40199	68.9655
18.035	-0.4102	68.9655
18.04	-0.418312	68.9655
18.045	-0.427415	68.9655
18.05	-0.435953	68.9655
18.055	-0.442508	68.9655
18.06	-0.448573	68.9655
18.065	-0.454425	68.9655
18.07	-0.45743	68.9655
18.075	-0.457479	68.9655
18.08	-0.458774	68.9655
18.085	-0.461834	68.9655
18.09	-0.463838	68.9655
18.095	-0.463835	68.9655
18.1	-0.464352	68.9655
18.105	-0.466227	68.9655
18.11	-0.466411	68.9655
18.115	-0.465093	68.9655
18.12	-0.461988	68.9655
18.125	-0.456947	68.9655
18.13	-0.455524	68.9655
18.135	-0.459303	68.9655
18.14	-0.460852	68.9655
18.145	-0.459128	68.9655
18.15	-0.456291	68.9655
18.155	-0.452758	68.9655
18.16	-0.449827	68.9655
18.165	-0.447791	68.9655
18.17	-0.4457	68.9655
18.175	-0.443964	68.9655
18.18	-0.444694	68.9655
18.185	-0.448163	68.9655
18.19	-0.452004	68.9655
18.195	-0.457142	68.9655
18.2	-0.462271	68.9655
18.205	-0.46726	68.9655
18.21	-0.472164	68.9655
18.215	-0.476984	68.9655
18.22	-0.480383	68.9655
18.225	-0.483314	68.9655
18.23	-0.488003	68.9655
18.235	-0.493842	68.9655
18.24	-0.500931	68.9655
18.245	-0.509798	68.9655
18.25	-0.519143	68.9655
18.255	-0.529817	68.9655
18.26	-0.539024	68.9655
18.265	-0.546466	68.9655
18.27	-0.552099	68.9655
18.275	-0.556906	68.9655
18.28	-0.560461	68.9655
18.285	-0.562873	68.9655
18.29	-0.559395	68.9655
18.295	-0.549698	68.9655
18.3	-0.536573	68.9655
18.305	-0.521337	68.9655
18.31	-0.498771	68.9655
18.315	-0.469146	68.9655
18.32	-0.432917	68.9655
18.325	-0.390569	68.9655
18.33	-0.345012	68.9655
18.335	-0.297794	68.9655
18.34	-0.246413	68.9655
18.345	-0.1909	68.9655
18.35	-0.134293	68.9655
18.355	-0.0778649	68.9655
18.36	-0.0195678	68.9655
18.365	0.0401127	68.9655
18.37	0.101022	68.9655
18.375	0.163718	68.9655
18.38	0.226708	68.9655
18.385	0.288709	68.9655
18.39	0.349072	68.9655
18.395	0.407102	68.9655
18.4	0.462461	68.9655
18.405	0.514776	68.9655
18.41	0.566567	68.9655
18.415	0.618158	68.9655
18.42	0.667403	68.9655
18.425	0.714347	68.9655
18.43	0.758972	68.9655
18.435	0.799769	68.9655
18.44	0.837956	68.9655
18.445	0.873839	68.9655
18.45	0.909653	68.9655
18.455	0.945131	68.9655
18.46	0.977669	68.9655
18.465	1.0064	68.9655
18.47	1.03066	68.9655
18.475	1.05032	68.9655
18.48	1.06735	68.9655
18.485	1.08002	68.9655
18.49	1.08991	68.9655
18.495	1.09696	68.9655
18.5	1.10124	68.9655
18.505	1.10201	67.4157
18.51	1.0982	67.4157
18.515	1.08933	67.4157
18.52	1.07823	67.4157
18.525	1.06542	67.4157
18.53	1.04689	67.4157
18.535	1.02074	67.4157
18.54	0.99027	67.4157
18.545	0.95462	67.4157
18.55	0.916066	67.4157
18.555	0.874194	67.4157
18.56	0.827176	67.4157
18.565	0.775101	67.4157
18.57	0.721047	67.4157
18.575	0.665709	67.4157
18.58	0.608706	67.4157
18.585	0.550029	67.4157
18.59	0.491792	67.4157
18.595	0.435856	67.4157
18.6	0.379888	67.4157
18.605	0.3255	67.4157
18.61	0.272832	67.4157
18.615	0.22533	67.4157
18.62	0.184963	67.4157
18.625	0.153957	67.4157
18.63	0.122749	67.4157
18.635	0.0935686	67.4157
18.64	0.0665378	67.4157
18.645	0.0436966	67.4157
18.65	0.0235018	67.4157
18.655	0.00709438	67.4157
18.66	-0.0088144	67.4157
18.665	-0.0225205	67.4157
18.67	-0.0344407	67.4157
18.675	-0.0441736	67.4157
18.68	-0.0550829	67.4157
18.685	-0.065599	67.4157
18.69	-0.0752533	67.4157
18.695	-0.0838102	67.4157
18.7	-0.0936804	67.4157
18.705	-0.104932	67.4157
18.71	-0.115001	67.4157
18.715	-0.123546	67.4157
18.72	-0.132364	67.4157
18.725	-0.142014	67.4157
18.73	-0.153102	67.4157
18.735	-0.16473	67.4157
18.74	-0.176467	67.4157
18.745	-0.188721	67.4157
18.75	-0.200547	67.4157
18.755	-0.210867	67.4157
18.76	-0.221863	67.4157
18.765	-0.233512	67.4157
18.77	-0.245712	67.4157
18.775	-0.259534	67.4157
18.78	-0.275852	67.4157
18.785	-0.293251	67.4157
18.79	-0.309497	67.4157
18.795	-0.324726	67.4157
18.8	-0.34062	67.4157
18.805	-0.356732	67.4157
18.81	-0.372881	67.4157
18.815	-0.389621	67.4157
18.82	-0.405331	67.4157
18.825	-0.421514	67.4157
18.83	-0.438396	67.4157
18.835	-0.458429	67.4157
18.84	-0.480304	67.4157
18.845	-0.499884	67.4157
18.85	-0.516975	67.4157
18.855	-0.535414	67.4157
18.86	-0.556891	67.4157
18.865	-0.577553	67.4157
18.87	-0.595337	67.4157
18.875	-0.613927	67.4157
18.88	-0.632437	67.4157
18.885	-0.647689	67.4157
18.89	-0.660379	67.4157
18.895	-0.674932	67.4157
18.9	-0.69177	67.4157
18.905	-0.709314	67.4157
18.91	-0.727624	67.4157
18.915	-0.745976	67.4157
18.92	-0.760151	67.4157
18.925	-0.767704	67.4157
18.93	-0.774984	67.4157
18.935	-0.785542	67.4157
18.94	-0.796396	67.4157
18.945	-0.804234	67.4157
18.95	-0.80837	67.4157
18.955	-0.81448	67.4157
18.96	-0.824151	67.4157
18.965	-0.832817	67.4157
18.97	-0.838215	67.4157
18.975	-0.842099	67.4157
18.98	-0.847339	67.4157
18.985	-0.855315	67.4157
18.99	-0.862482	67.4157
18.995	-0.867305	67.4157
19	-0.870747	67.4157
19.005	-0.876239	67.4157
19.01	-0.881604	67.4157
19.015	-0.883746	67.4157
19.02	-0.883201	67.4157
19.025	-0.88214	67.4157
19.03	-0.882144	67.4157
19.035	-0.884279	67.4157
19.04	-0.885668	67.4157
19.045	-0.885215	67.4157
19.05	-0.883636	67.4157
19.055	-0.883585	67.4157
19.06	-0.884418	67.4157
19.065	-0.886431	67.4157
19.07	-0.887647	67.4157
19.075	-0.885569	67.4157
19.08	-0.883388	67.4157
19.085	-0.887502	67.4157
19.09	-0.892789	67.4157
19.095	-0.897325	67.4157
19.1	-0.902342	67.4157
19.105	-0.907007	67.4157
19.11	-0.909317	67.4157
19.115	-0.912119	67.4157
19.12	-0.914504	67.4157
19.125	-0.916559	67.4157
19.13	-0.918964	67.4157
19.135	-0.922521	67.4157
19.14	-0.92898	67.4157
19.145	-0.935393	67.4157
19.15	-0.940868	67.4157
19.155	-0.945616	67.4157
19.16	-0.951605	67.4157
19.165	-0.955173	67.4157
19.17	-0.955111	67.4157
19.175	-0.954293	67.4157
19.18	-0.954	67.4157
19.185	-0.951815	67.4157
19.19	-0.946909	67.4157
19.195	-0.93655	67.4157
19.2	-0.923329	67.4157
19.205	-0.90622	67.4157
19.21	-0.886313	67.4157
19.215	-0.86212	67.4157
19.22	-0.834082	67.4157
19.225	-0.80069	67.4157
19.23	-0.762439	67.4157
19.235	-0.721181	67.4157
19.24	-0.678405	67.4157
19.245	-0.631111	67.4157
19.25	-0.578783	67.4157
19.255	-0.525023	67.4157
19.26	-0.473121	67.4157
19.265	-0.419438	67.4157
19.27	-0.36354	67.4157
19.275	-0.306905	67.4157
19.28	-0.250799	67.4157
19.285	-0.196243	67.4157
19.29	-0.143958	67.4157
19.295	-0.0923842	67.4157
19.3	-0.0414564	67.4157
19.305	0.00734348	67.4157
19.31	0.0524899	67.4157
19.315	0.0972908	67.4157
19.32	0.141949	67.4157
19.325	0.184922	67.4157
19.33	0.225051	67.4157
19.335	0.262633	67.4157
19.34	0.296883	67.4157
19.345	0.328406	67.4157
19.35	0.357135	67.4157
19.355	0.38316	67.4157
19.36	0.405301	67.4157
19.365	0.427782	67.4157
19.37	0.44935	67.4157
19.375	0.467893	67.4157
19.38	0.484066	67.4157
19.385	0.49819	67.4157
19.39	0.50806	67.4157
19.395	0.51303	66.2983
19.4	0.512531	66.2983
19.405	0.510294	66.2983
19.41	0.506714	66.2983
19.415	0.502064	66.2983
19.42	0.494713	66.2983
19.425	0.482493	66.2983
19.43	0.464879	66.2983
19.435	0.443102	66.2983
19.44	0.416696	66.2983
19.445	0.38647	66.2983
19.45	0.350969	66.2983
19.455	0.313963	66.2983
